KodID,IsID,KdIDRiik,KodKehtibAlates,KodKehtibKuni,DokIDAlguseAlus,DokIDLopuAlus,KdIDStaatus,IAsIDLooja,IAsIDMuutja,LoodiKpv,MuudetiKpv,KustutatiKpv,AsID
226,226,83,2006-04-11 19:46:15.045953,,8379,,549,296.0,143.0,1980-04-07,1991-03-24 00:00:00.000000,,28
227,227,100,2025-04-16 00:00:00.000000,,8380,,549,102.0,,2000-06-28,,,42
228,228,100,2019-11-19 00:00:00.000000,2024-09-06 00:00:00.000000,8381,8382.0,550,81.0,276.0,1981-04-20,2024-09-06 00:00:00.000000,,19
229,229,100,2004-04-02 00:00:00.000000,,8383,,549,345.0,311.0,1953-10-31,1955-03-10 00:00:00.000000,,9
230,230,100,1988-11-07 00:00:00.000000,,8384,,549,176.0,222.0,1971-12-08,2020-06-29 00:00:00.000000,,20
231,231,188,1983-11-24 19:46:15.045953,,8385,,549,94.0,,1952-05-19,,,16
232,232,100,1975-12-22 00:00:00.000000,2014-08-14 00:00:00.000000,8386,8387.0,550,283.0,28.0,1950-11-01,2014-08-14 00:00:00.000000,,22
233,233,113,2023-10-10 19:46:15.045953,,8388,,549,158.0,336.0,2021-01-11,2024-11-21 00:00:00.000000,,48
234,234,264,2024-01-27 19:46:15.045953,,8389,,549,114.0,95.0,2002-03-09,2002-12-18 00:00:00.000000,,7
235,235,97,1986-10-23 19:46:15.045953,,8390,,549,94.0,,1950-07-28,,,16
236,236,100,2001-11-29 00:00:00.000000,2017-10-15 00:00:00.000000,8391,8392.0,550,12.0,206.0,1991-02-09,2017-10-15 00:00:00.000000,,24
237,237,100,1976-04-22 00:00:00.000000,,8393,,549,110.0,,1963-10-02,,,29
238,238,100,1952-03-13 00:00:00.000000,,8394,,549,114.0,,1951-03-23,,,7
239,239,83,2021-09-27 19:46:15.045953,,8395,,549,207.0,335.0,1977-10-04,2016-09-09 00:00:00.000000,,36
240,240,207,2023-04-23 19:46:15.045953,,8396,,549,94.0,172.0,1968-08-05,1979-01-15 00:00:00.000000,,16
241,241,100,2019-03-27 00:00:00.000000,,8397,,549,310.0,201.0,2012-01-25,2020-06-03 00:00:00.000000,,45
242,242,100,1987-01-25 00:00:00.000000,,8398,,549,114.0,166.0,1972-03-21,2013-08-26 00:00:00.000000,,7
243,243,100,2006-01-24 00:00:00.000000,,8399,,549,184.0,255.0,1964-09-01,2001-05-10 00:00:00.000000,,1
244,244,100,1970-04-30 00:00:00.000000,,8400,,549,203.0,133.0,1953-09-06,1977-05-29 00:00:00.000000,,17
245,245,192,2016-01-10 19:46:15.045953,,8401,,549,177.0,202.0,1993-11-15,2022-05-05 00:00:00.000000,,25
246,246,100,2005-03-31 00:00:00.000000,,8402,,549,313.0,,1957-01-27,,,22
247,247,100,1979-04-16 00:00:00.000000,,8403,,549,16.0,220.0,1968-05-08,1978-02-23 00:00:00.000000,,36
248,248,100,1973-10-28 00:00:00.000000,,8404,,549,345.0,114.0,1952-10-27,1954-09-17 00:00:00.000000,,9
249,249,100,1990-03-22 00:00:00.000000,,8405,,549,299.0,,1967-10-26,,,29
250,250,260,2024-12-16 19:46:15.045953,,8406,,549,114.0,125.0,2001-10-16,2005-08-22 00:00:00.000000,,7
251,251,100,2007-07-03 00:00:00.000000,,8407,,549,133.0,58.0,2006-10-18,2014-09-27 00:00:00.000000,,36
252,252,195,2025-03-08 19:46:15.045953,2025-03-14 19:46:15.045953,8408,8409.0,550,236.0,22.0,2006-04-11,2025-03-14 19:46:15.045953,,23
253,253,100,1950-09-01 00:00:00.000000,,8410,,549,207.0,224.0,1950-02-10,1971-06-10 00:00:00.000000,,36
254,254,134,2024-10-07 19:46:15.045953,,8411,,549,250.0,24.0,2017-03-24,2024-08-23 00:00:00.000000,,7
255,255,100,1969-04-16 00:00:00.000000,,8412,,549,16.0,203.0,1960-05-16,1979-12-01 00:00:00.000000,,36
256,256,101,1995-11-28 19:46:15.045953,1999-04-10 19:46:15.045953,8413,8414.0,550,176.0,62.0,1973-07-30,1999-04-10 19:46:15.045953,,20
257,257,210,2023-05-04 19:46:15.045953,,8415,,549,268.0,190.0,2010-06-19,2020-04-10 00:00:00.000000,,40
258,258,100,2017-04-02 00:00:00.000000,2018-08-24 00:00:00.000000,8416,8417.0,550,319.0,50.0,2000-05-18,2018-08-24 00:00:00.000000,,32
259,259,110,2022-08-13 19:46:15.045953,,8418,,549,233.0,,1975-09-29,,,34
260,260,145,1979-10-22 19:46:15.045953,,8419,,549,117.0,137.0,1951-02-17,1999-06-16 00:00:00.000000,,38
261,261,100,1993-03-13 00:00:00.000000,,8420,,549,89.0,13.0,1989-09-26,2005-02-26 00:00:00.000000,,38
262,262,177,2003-12-27 19:46:15.045953,,8421,,549,195.0,,1960-11-10,,,24
263,263,177,2024-05-22 19:46:15.045953,,8422,,549,79.0,,2021-03-10,,,11
264,264,100,1990-07-23 00:00:00.000000,,8423,,549,93.0,305.0,1990-06-30,2019-09-26 00:00:00.000000,,40
265,265,269,2018-06-03 19:46:15.045953,,8424,,549,216.0,211.0,1985-07-26,1993-06-19 00:00:00.000000,,32
266,266,216,2022-10-20 19:46:15.045953,,8425,,549,34.0,,1986-02-07,,,2
267,267,100,1951-09-10 00:00:00.000000,,8426,,549,90.0,,1950-01-15,,,19
268,268,100,2004-03-23 00:00:00.000000,,8427,,549,55.0,261.0,1974-02-03,1985-04-08 00:00:00.000000,,35
269,269,100,1976-10-02 00:00:00.000000,,8428,,549,302.0,22.0,1974-07-16,1983-11-15 00:00:00.000000,,42
270,270,219,1986-04-19 00:00:00.000000,,8429,,549,70.0,31.0,1966-10-03,2014-04-05 00:00:00.000000,,28
271,271,171,2015-02-21 19:46:15.045953,,8430,,549,86.0,251.0,2010-10-23,2012-05-06 00:00:00.000000,,42
272,272,100,1995-08-07 00:00:00.000000,,8431,,549,77.0,,1953-05-21,,,9
273,273,100,1975-03-28 00:00:00.000000,,8432,,549,64.0,,1962-10-03,,,28
274,274,100,1966-07-24 00:00:00.000000,,8433,,549,41.0,139.0,1962-06-19,1968-05-07 00:00:00.000000,,46
275,275,100,1991-12-04 00:00:00.000000,,8434,,549,248.0,255.0,1959-03-17,2008-02-10 00:00:00.000000,,48
276,276,100,1991-01-17 00:00:00.000000,,8435,,549,196.0,327.0,1959-10-05,1977-11-05 00:00:00.000000,,28
277,277,100,1957-01-06 00:00:00.000000,,8436,,549,264.0,,1952-12-08,,,49
278,278,100,1996-04-26 00:00:00.000000,2002-04-25 00:00:00.000000,8437,8438.0,550,184.0,335.0,1957-08-29,2002-04-25 00:00:00.000000,,1
279,279,100,2002-11-19 00:00:00.000000,,8439,,549,196.0,,1968-01-27,,,28
280,280,100,1977-05-30 00:00:00.000000,1997-12-21 00:00:00.000000,8440,8441.0,550,184.0,248.0,1965-03-23,1997-12-21 00:00:00.000000,1997-12-21 00:00:00.000000,1
281,281,100,2007-08-13 00:00:00.000000,,8442,,549,50.0,271.0,1997-01-25,2022-07-13 00:00:00.000000,,47
282,282,100,1960-01-17 00:00:00.000000,1985-09-21 00:00:00.000000,8443,8444.0,550,185.0,237.0,1957-05-04,1985-09-21 00:00:00.000000,,22
283,283,76,2024-06-25 19:46:15.045953,2025-02-24 19:46:15.045953,8445,8446.0,550,48.0,79.0,2002-02-03,2025-02-24 19:46:15.045953,,38
284,284,252,2017-02-05 19:46:15.045953,,8447,,549,306.0,240.0,1999-10-16,2010-04-12 00:00:00.000000,,18
285,285,100,2015-04-27 00:00:00.000000,,8448,,549,148.0,,1992-08-14,,,50
286,286,60,2016-06-01 19:46:15.045953,,8449,,549,154.0,,2007-01-10,,,41
287,287,100,2000-02-05 00:00:00.000000,,8450,,549,55.0,219.0,1959-04-07,1977-11-18 00:00:00.000000,,35
288,288,90,2019-06-13 19:46:15.045953,2025-02-04 19:46:15.045953,8451,8452.0,550,147.0,283.0,2002-01-01,2025-02-04 19:46:15.045953,,17
289,289,100,1953-01-24 00:00:00.000000,1988-09-23 00:00:00.000000,8453,8454.0,550,68.0,133.0,1950-12-25,1988-09-23 00:00:00.000000,,37
290,290,100,1986-08-12 00:00:00.000000,,8455,,549,63.0,174.0,1952-04-21,1980-03-12 00:00:00.000000,,20
291,291,100,1956-07-09 00:00:00.000000,,8456,,549,115.0,214.0,1955-04-24,1956-07-04 00:00:00.000000,,34
292,292,100,1963-11-12 00:00:00.000000,,8457,,549,195.0,,1961-06-17,,,24
293,293,100,1951-04-16 00:00:00.000000,2013-04-10 00:00:00.000000,8458,8459.0,550,43.0,262.0,1950-08-30,2013-04-10 00:00:00.000000,,44
294,294,100,1997-08-13 00:00:00.000000,2012-10-19 00:00:00.000000,8460,8461.0,550,19.0,99.0,1995-08-25,2012-10-19 00:00:00.000000,,22
295,295,100,1972-04-07 00:00:00.000000,2015-05-25 00:00:00.000000,8462,8463.0,550,269.0,50.0,1963-03-08,2015-05-25 00:00:00.000000,,14
296,296,100,1965-07-30 00:00:00.000000,,8464,,549,150.0,92.0,1961-11-29,2016-08-06 00:00:00.000000,,29
297,297,100,2006-11-08 00:00:00.000000,,8465,,549,198.0,,1969-11-11,,,9
298,298,100,2006-11-24 00:00:00.000000,,8466,,549,233.0,,2000-11-24,,,34
299,299,100,1955-03-12 00:00:00.000000,,8467,,549,332.0,110.0,1954-05-11,1970-11-06 00:00:00.000000,,18
300,300,100,2020-08-14 00:00:00.000000,,8468,,549,33.0,,1990-03-13,,,44
301,301,100,1974-07-28 00:00:00.000000,,8469,,549,159.0,239.0,1969-02-04,1997-07-04 00:00:00.000000,,2
302,302,100,1971-12-27 00:00:00.000000,,8470,,549,11.0,,1968-07-24,,,10
303,303,100,2015-05-31 00:00:00.000000,,8471,,549,96.0,,1963-05-03,,,4
304,304,100,1965-08-22 00:00:00.000000,,8472,,549,278.0,,1950-12-17,,,34
305,305,257,2025-03-09 19:46:15.045953,2025-04-21 19:46:15.045953,8473,8474.0,550,35.0,87.0,1987-03-04,2025-04-21 19:46:15.045953,,24
306,306,100,1988-09-27 00:00:00.000000,,8475,,549,161.0,,1985-11-16,,,13
307,307,100,2020-01-30 00:00:00.000000,2020-05-15 00:00:00.000000,8476,8477.0,550,3.0,103.0,2017-07-04,2020-05-15 00:00:00.000000,,42
308,308,100,1984-11-18 00:00:00.000000,,8478,,549,299.0,151.0,1972-05-09,2024-01-11 00:00:00.000000,,29
309,309,92,1993-10-06 19:46:15.045953,,8479,,549,59.0,,1967-04-21,,,20
310,310,93,2014-09-06 19:46:15.045953,,8480,,549,172.0,,2013-02-19,,,1
311,311,80,1980-01-25 19:46:15.045953,,8481,,549,100.0,187.0,1961-06-15,1975-09-02 00:00:00.000000,,46
312,312,274,1986-10-02 19:46:15.045953,,8482,,549,154.0,263.0,1975-03-16,2000-10-07 00:00:00.000000,,41
313,313,100,1999-03-18 00:00:00.000000,,8483,,549,103.0,109.0,1990-01-19,1998-05-21 00:00:00.000000,,41
314,314,47,2023-03-01 19:46:15.045953,,8484,,549,41.0,,1990-04-03,,,46
315,315,100,1988-03-12 00:00:00.000000,1998-02-14 00:00:00.000000,8485,8486.0,550,87.0,268.0,1981-07-08,1998-02-14 00:00:00.000000,,31
316,316,270,2016-07-22 19:46:15.045953,,8487,,549,167.0,249.0,1990-07-24,2022-02-12 00:00:00.000000,,20
317,317,100,1987-04-28 00:00:00.000000,2016-06-26 00:00:00.000000,8488,8489.0,550,233.0,59.0,1984-01-03,2016-06-26 00:00:00.000000,,34
318,318,100,2007-06-22 00:00:00.000000,,8490,,549,182.0,223.0,1955-12-12,2006-12-29 00:00:00.000000,,20
319,319,100,2002-03-24 00:00:00.000000,,8491,,549,28.0,,1954-06-02,,,13
320,320,63,1997-11-18 19:46:15.045953,,8492,,549,76.0,,1956-09-05,,,39
321,321,100,1972-07-09 00:00:00.000000,,8493,,549,306.0,136.0,1959-11-03,2023-05-22 00:00:00.000000,,18
322,322,100,1971-11-12 00:00:00.000000,,8494,,549,250.0,,1965-02-24,,,7
323,323,201,2025-04-01 19:46:15.045953,,8495,,549,283.0,,1987-05-14,,,22
324,324,100,1995-07-03 00:00:00.000000,,8496,,549,233.0,253.0,1974-06-08,2015-01-24 00:00:00.000000,,34
325,325,96,2025-02-16 19:46:15.045953,,8497,,549,94.0,,2014-02-05,,,16
326,326,100,2000-06-30 00:00:00.000000,,8498,,549,219.0,156.0,1962-05-23,1992-10-26 00:00:00.000000,,21
327,327,100,1995-04-26 00:00:00.000000,,8499,,549,25.0,,1970-12-20,,,7
328,328,100,2011-02-09 00:00:00.000000,,8500,,549,269.0,308.0,1996-01-11,2009-02-09 00:00:00.000000,,14
329,329,100,1977-12-30 00:00:00.000000,,8501,,549,28.0,,1974-04-14,,,13
330,330,165,2007-10-10 19:46:15.045953,,8502,,549,208.0,174.0,2005-07-29,2011-11-25 00:00:00.000000,,2
331,331,84,2014-09-06 19:46:15.045953,,8503,,549,258.0,112.0,1974-02-07,2005-08-17 00:00:00.000000,,30
332,332,100,2024-09-11 00:00:00.000000,,8504,,549,249.0,258.0,1984-12-25,1990-05-22 00:00:00.000000,,50
333,333,100,1993-01-03 00:00:00.000000,,8505,,549,135.0,,1986-06-05,,,25
334,334,100,2020-10-29 00:00:00.000000,,8506,,549,224.0,,2002-09-23,,,40
335,335,44,2022-09-24 19:46:15.045953,2022-09-27 19:46:15.045953,8507,8508.0,550,105.0,101.0,2018-02-04,2022-09-27 19:46:15.045953,,19
336,336,100,1989-04-23 00:00:00.000000,,8509,,549,214.0,,1982-05-02,,,14
337,337,100,2002-11-07 00:00:00.000000,2004-03-28 00:00:00.000000,8510,8511.0,550,250.0,309.0,1976-03-05,2004-03-28 00:00:00.000000,,7
338,338,100,1994-01-14 00:00:00.000000,2001-01-25 00:00:00.000000,8512,8513.0,550,195.0,143.0,1961-06-17,2001-01-25 00:00:00.000000,,24
339,339,77,2025-02-24 19:46:15.045953,,8514,,549,47.0,249.0,1950-11-11,1979-06-25 00:00:00.000000,,31
340,340,100,1960-10-11 00:00:00.000000,,8515,,549,203.0,,1950-03-04,,,17
341,341,100,1959-02-14 00:00:00.000000,,8516,,549,250.0,270.0,1956-11-22,1957-03-02 00:00:00.000000,,7
342,342,100,1994-07-02 00:00:00.000000,,8517,,549,250.0,,1988-01-15,,,7
343,343,94,2018-01-14 19:46:15.045953,2019-06-21 19:46:15.045953,8518,8519.0,550,235.0,22.0,2010-11-12,2019-06-21 19:46:15.045953,,33
344,344,100,1952-11-23 00:00:00.000000,,8520,,549,335.0,,1950-12-07,,,50
345,345,215,2025-03-21 19:46:15.045953,2025-03-23 19:46:15.045953,8521,8522.0,550,233.0,259.0,1976-02-07,2025-03-23 19:46:15.045953,,34
346,346,100,1986-03-16 00:00:00.000000,,8523,,549,70.0,248.0,1966-10-03,2009-05-07 00:00:00.000000,,28
347,347,73,2024-10-26 19:46:15.045953,,8524,,549,315.0,,1996-10-12,,,22
348,348,100,1999-10-25 00:00:00.000000,,8525,,549,342.0,,1956-05-23,,,2
349,349,100,2009-10-11 00:00:00.000000,,8526,,549,205.0,,1994-06-12,,,9
350,350,100,2020-05-10 00:00:00.000000,,8527,,549,297.0,,1980-07-31,,,20
351,351,46,2020-11-01 19:46:15.045953,,8528,,549,335.0,,1978-03-22,,,50
352,352,100,2006-02-14 00:00:00.000000,2018-12-15 00:00:00.000000,8529,8530.0,550,19.0,210.0,1975-06-20,2018-12-15 00:00:00.000000,,22
353,353,247,2010-01-14 19:46:15.045953,,8531,,549,93.0,,1988-09-20,,,40
354,354,100,1986-08-10 00:00:00.000000,,8532,,549,278.0,318.0,1986-01-26,2001-06-13 00:00:00.000000,,34
355,355,100,1967-05-18 00:00:00.000000,,8533,,549,311.0,90.0,1951-10-12,2023-12-15 00:00:00.000000,,10
356,356,100,2012-03-01 00:00:00.000000,,8534,,549,308.0,,1964-10-05,,,19
357,357,100,1983-10-15 00:00:00.000000,,8535,,549,24.0,,1976-12-13,,,11
358,358,119,2023-03-28 19:46:15.045953,,8536,,549,176.0,140.0,1957-08-04,2019-07-15 00:00:00.000000,,20
359,359,100,2023-04-15 00:00:00.000000,,8537,,549,102.0,,1984-09-22,,,42
360,360,100,1979-06-10 00:00:00.000000,,8538,,549,146.0,,1970-07-21,,,40
361,361,100,1973-08-01 00:00:00.000000,,8539,,549,170.0,198.0,1967-08-22,1984-09-24 00:00:00.000000,,30
362,362,183,1992-02-05 19:46:15.045953,,8540,,549,156.0,2.0,1984-10-03,2001-06-22 00:00:00.000000,,37
363,363,100,1967-06-09 00:00:00.000000,,8541,,549,222.0,,1955-04-13,,,39
364,364,100,2022-12-05 00:00:00.000000,,8542,,549,335.0,,2006-06-28,,,50
365,365,100,1989-01-17 00:00:00.000000,,8543,,549,325.0,,1976-05-24,,,33
366,366,100,1999-01-19 00:00:00.000000,,8544,,549,253.0,,1960-05-06,,,3
367,367,71,2022-10-21 19:46:15.045953,2023-02-08 19:46:15.045953,8545,8546.0,550,139.0,234.0,1999-11-18,2023-02-08 19:46:15.045953,,15
368,368,151,2024-08-25 19:46:15.045953,,8547,,549,250.0,93.0,1967-04-25,1994-09-30 00:00:00.000000,,7
369,369,100,1997-03-25 00:00:00.000000,,8548,,549,241.0,200.0,1989-11-30,2023-04-01 00:00:00.000000,,32
370,370,267,2024-03-14 19:46:15.045953,,8549,,549,37.0,,1960-11-06,,,1
371,371,100,1990-05-22 00:00:00.000000,1997-10-10 00:00:00.000000,8550,8551.0,550,75.0,227.0,1977-06-22,1997-10-10 00:00:00.000000,,45
372,372,100,2016-08-09 00:00:00.000000,,8552,,549,252.0,272.0,2004-06-26,2018-12-26 00:00:00.000000,,12
373,373,100,2011-09-17 00:00:00.000000,,8553,,549,97.0,,1976-02-16,,,42
374,374,100,1956-04-17 00:00:00.000000,1973-12-29 00:00:00.000000,8554,8555.0,550,172.0,12.0,1951-10-31,1973-12-29 00:00:00.000000,,1
375,375,203,2005-12-24 19:46:15.045953,,8556,,549,291.0,,1979-08-22,,,26
376,376,236,2023-11-06 19:46:15.045953,,8557,,549,328.0,99.0,1952-09-28,1983-06-25 00:00:00.000000,,10
377,377,100,1985-12-25 00:00:00.000000,,8558,,549,151.0,,1967-05-18,,,25
378,378,261,2017-04-14 19:46:15.045953,2020-01-31 19:46:15.045953,8559,8560.0,550,143.0,81.0,1993-07-10,2020-01-31 19:46:15.045953,,13
379,379,114,2010-06-28 19:46:15.045953,,8561,,549,307.0,,1987-08-07,,,24
380,380,163,2019-11-20 19:46:15.045953,,8562,,549,299.0,,1989-08-29,,,29
381,381,75,2005-08-04 19:46:15.045953,,8563,,549,265.0,247.0,1959-10-17,1968-09-04 00:00:00.000000,,7
382,382,100,1971-03-09 00:00:00.000000,,8564,,549,54.0,56.0,1958-12-13,1993-01-03 00:00:00.000000,,35
383,383,100,1993-08-28 00:00:00.000000,,8565,,549,106.0,,1977-03-12,,,50
384,384,100,2012-03-10 00:00:00.000000,,8566,,549,283.0,257.0,2007-10-03,2010-09-23 00:00:00.000000,,22
385,385,100,1974-05-05 00:00:00.000000,,8567,,549,264.0,308.0,1967-03-08,2020-01-20 00:00:00.000000,,49
386,386,73,2025-03-29 19:46:15.045953,,8568,,549,181.0,,1992-04-25,,,28
387,387,100,2002-04-09 00:00:00.000000,,8569,,549,115.0,234.0,1960-08-11,2014-11-13 00:00:00.000000,,34
388,388,100,1977-06-06 00:00:00.000000,,8570,,549,202.0,184.0,1965-01-02,1979-08-25 00:00:00.000000,,26
389,389,100,1998-04-11 00:00:00.000000,,8571,,549,313.0,166.0,1974-12-04,2022-04-28 00:00:00.000000,,22
390,390,100,1962-05-28 00:00:00.000000,,8572,,549,207.0,18.0,1958-06-16,2009-09-20 00:00:00.000000,,36
391,391,100,1975-01-06 00:00:00.000000,,8573,,549,278.0,224.0,1955-06-07,1999-02-10 00:00:00.000000,,34
392,392,100,1974-03-08 00:00:00.000000,,8574,,549,160.0,,1973-05-14,,,7
393,393,235,2017-02-24 19:46:15.045953,,8575,,549,319.0,51.0,1985-01-24,2019-06-05 00:00:00.000000,,32
394,394,185,2025-04-09 19:46:15.045953,,8576,,549,48.0,,1996-06-28,,,38
395,395,100,1957-01-23 00:00:00.000000,2019-03-17 00:00:00.000000,8577,8578.0,550,150.0,333.0,1953-05-01,2019-03-17 00:00:00.000000,,29
396,396,100,2002-05-27 00:00:00.000000,,8579,,549,182.0,,1953-06-04,,,20
397,397,100,1975-08-06 00:00:00.000000,,8580,,549,117.0,,1952-05-17,,,38
398,398,100,1973-05-13 00:00:00.000000,,8581,,549,248.0,112.0,1970-12-04,2011-07-17 00:00:00.000000,,48
399,399,100,1962-05-10 00:00:00.000000,,8582,,549,30.0,135.0,1958-02-15,1971-08-19 00:00:00.000000,,19
400,400,193,2024-08-01 19:46:15.045953,,8583,,549,345.0,318.0,2000-04-21,2015-04-16 00:00:00.000000,,9
401,401,100,1972-08-28 00:00:00.000000,,8584,,549,166.0,262.0,1970-08-21,2013-04-10 00:00:00.000000,,34
402,402,100,1974-11-16 00:00:00.000000,,8585,,549,9.0,,1952-06-17,,,2
403,403,100,2005-01-19 00:00:00.000000,,8586,,549,332.0,,1972-01-16,,,18
404,404,179,2018-03-06 19:46:15.045953,,8587,,549,88.0,,1950-08-27,,,42
405,405,100,2000-02-20 00:00:00.000000,,8588,,549,68.0,256.0,1952-10-12,2006-06-17 00:00:00.000000,,37
406,406,89,2023-02-24 19:46:15.045953,,8589,,549,88.0,,2010-08-24,,,42
407,407,100,2008-01-09 00:00:00.000000,,8590,,549,307.0,25.0,1983-05-20,1983-05-26 00:00:00.000000,,24
408,408,159,2024-10-29 19:46:15.045953,2024-12-16 19:46:15.045953,8591,8592.0,550,150.0,42.0,1982-02-20,2024-12-16 19:46:15.045953,,29
409,409,100,2010-04-27 00:00:00.000000,,8593,,549,306.0,,2005-12-28,,,18
410,410,147,2022-09-06 19:46:15.045953,,8594,,549,274.0,203.0,1965-07-21,2006-02-02 00:00:00.000000,,16
411,411,84,2025-04-26 19:46:15.045953,,8595,,549,104.0,,2012-01-18,,,42
412,412,100,2022-08-30 00:00:00.000000,,8596,,549,258.0,297.0,1985-05-21,2006-11-18 00:00:00.000000,,30
413,413,100,2019-10-09 00:00:00.000000,2022-01-11 00:00:00.000000,8597,8598.0,550,338.0,279.0,1993-04-11,2022-01-11 00:00:00.000000,,39
414,414,264,2005-04-20 19:46:15.045953,,8599,,549,64.0,,1989-06-11,,,28
415,415,100,1986-11-20 00:00:00.000000,,8600,,549,269.0,62.0,1953-02-20,1973-06-15 00:00:00.000000,,14
416,416,47,2020-08-25 19:46:15.045953,,8601,,549,212.0,,2000-05-24,,,49
417,417,100,1960-09-16 00:00:00.000000,1978-06-18 00:00:00.000000,8602,8603.0,550,139.0,106.0,1952-09-17,1978-06-18 00:00:00.000000,,15
418,418,100,2021-09-18 00:00:00.000000,2025-02-28 00:00:00.000000,8604,8605.0,550,167.0,115.0,1986-10-16,2025-02-28 00:00:00.000000,,20
419,419,100,1977-03-13 00:00:00.000000,,8606,,549,114.0,207.0,1951-03-23,1984-01-30 00:00:00.000000,,7
420,420,100,2022-08-05 00:00:00.000000,,8607,,549,264.0,313.0,1974-11-01,2002-11-23 00:00:00.000000,,49
421,421,100,1970-03-09 00:00:00.000000,,8608,,549,30.0,,1958-11-03,,,19
422,422,100,2022-01-11 00:00:00.000000,,8609,,549,80.0,,1972-04-16,,,28
423,423,100,2008-04-19 00:00:00.000000,,8610,,549,99.0,205.0,1980-03-09,2021-11-28 00:00:00.000000,,8
424,424,169,2024-05-02 19:46:15.045953,2025-02-02 19:46:15.045953,8611,8612.0,550,170.0,249.0,1965-04-15,2025-02-02 19:46:15.045953,,30
425,425,86,2022-04-26 19:46:15.045953,2025-04-17 19:46:15.045953,8613,8614.0,550,119.0,196.0,2012-11-09,2025-04-17 19:46:15.045953,,40
426,426,61,2000-05-18 19:46:15.045953,2000-10-14 19:46:15.045953,8615,8616.0,550,314.0,209.0,1995-07-19,2000-10-14 19:46:15.045953,,48
427,427,100,2020-11-11 00:00:00.000000,,8617,,549,127.0,,2010-06-24,,,18
428,428,163,2013-09-04 19:46:15.045953,,8618,,549,154.0,322.0,1972-01-30,1997-12-28 00:00:00.000000,,41
429,429,100,2006-10-15 00:00:00.000000,,8619,,549,198.0,82.0,1981-11-03,2000-08-16 00:00:00.000000,,9
430,430,100,2003-09-17 00:00:00.000000,2005-06-30 00:00:00.000000,8620,8621.0,550,114.0,279.0,1953-07-16,2005-06-30 00:00:00.000000,,7
431,431,214,2025-02-14 19:46:15.045953,2025-03-26 19:46:15.045953,8622,8623.0,550,301.0,129.0,1966-11-18,2025-03-26 19:46:15.045953,,47
432,432,100,1976-12-15 00:00:00.000000,,8624,,549,88.0,,1950-08-27,,,42
433,433,241,2024-11-10 19:46:15.045953,,8625,,549,96.0,291.0,1978-02-07,2002-01-17 00:00:00.000000,,4
434,434,100,2012-05-15 00:00:00.000000,,8626,,549,129.0,,1963-01-17,,,42
435,435,100,1958-05-12 00:00:00.000000,,8627,,549,247.0,54.0,1957-04-23,2022-08-22 00:00:00.000000,,16
436,436,100,2001-03-12 00:00:00.000000,,8628,,549,320.0,335.0,1967-09-15,1997-03-12 00:00:00.000000,,25
437,437,100,1989-02-08 00:00:00.000000,,8629,,549,277.0,,1987-09-30,,,20
438,438,100,1951-10-15 00:00:00.000000,,8630,,549,23.0,333.0,1950-04-06,1979-01-05 00:00:00.000000,,45
439,439,100,1990-03-03 00:00:00.000000,,8631,,549,134.0,187.0,1967-08-31,1983-05-21 00:00:00.000000,,8
440,440,100,2001-08-11 00:00:00.000000,2020-03-13 00:00:00.000000,8632,8633.0,550,159.0,55.0,1982-08-28,2020-03-13 00:00:00.000000,,2
441,441,100,1951-04-01 00:00:00.000000,1978-10-13 00:00:00.000000,8634,8635.0,550,12.0,161.0,1950-04-20,1978-10-13 00:00:00.000000,,24
442,442,100,2008-05-14 00:00:00.000000,,8636,,549,236.0,,1993-09-04,,,23
443,443,100,2007-04-12 00:00:00.000000,,8637,,549,214.0,82.0,1986-08-07,1998-01-24 00:00:00.000000,,14
444,444,100,2006-12-05 00:00:00.000000,,8638,,549,332.0,,1988-05-26,,,18
445,445,100,1982-06-24 00:00:00.000000,,8639,,549,162.0,26.0,1962-08-17,2021-10-03 00:00:00.000000,,24
446,446,100,2021-10-16 00:00:00.000000,,8640,,549,10.0,,1955-07-11,,,34
447,447,100,1975-02-28 00:00:00.000000,,8641,,549,60.0,194.0,1968-06-14,1991-10-21 00:00:00.000000,,47
448,448,100,1977-02-27 00:00:00.000000,2023-03-08 00:00:00.000000,8642,8643.0,550,9.0,104.0,1952-04-28,2023-03-08 00:00:00.000000,,2
449,449,204,2025-04-26 19:46:15.045953,2025-04-27 19:46:15.045953,8644,8645.0,550,238.0,71.0,2003-12-22,2025-04-27 19:46:15.045953,,22
450,450,100,2024-03-23 00:00:00.000000,,8646,,549,174.0,106.0,1979-12-17,2003-06-24 00:00:00.000000,,15
451,451,100,2024-01-24 00:00:00.000000,,8647,,549,306.0,,1966-03-01,,,18
452,452,100,2023-06-07 00:00:00.000000,2024-12-03 00:00:00.000000,8648,8649.0,550,33.0,72.0,1988-07-22,2024-12-03 00:00:00.000000,,44
453,453,100,1987-12-08 00:00:00.000000,,8650,,549,94.0,310.0,1986-02-28,2017-04-09 00:00:00.000000,,16
454,454,42,2023-10-20 19:46:15.045953,,8651,,549,219.0,96.0,1957-08-06,2003-01-23 00:00:00.000000,,21
455,455,271,2024-02-15 19:46:15.045953,,8652,,549,261.0,328.0,2013-11-03,2015-06-23 00:00:00.000000,,26
456,456,139,1971-12-20 00:00:00.000000,,8653,,549,315.0,,1966-07-29,,,22
457,457,258,2008-02-01 19:46:15.045953,,8654,,549,60.0,,1974-07-06,,,47
